column00,Unnamed: 0,TermName,StudentID,StudentDateOfBirth,StudentGender,Grade,Subject,Course,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,LexileScore,LexileMin,LexileMax,Goal1Name,Goal1RitScore,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5Adjective,TestStartDateTime,Year,ClassOf,Season
1827,1827,Winter 2021-2022,1310189,2006-12-09,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992857,2022-02-03,09:22:46,35,184,3.1,1.0,Low,43,7.5472,,,,Operations and Algebraic Thinking,188,Low,The Real and Complex Number Systems,176,Low,Geometry,185,Low,Statistics and Probability,189.0,Low,,,,2022-02-03 09:22:46,2021-2022,2025,Winter
1830,1830,Winter 2021-2022,1313555,2004-09-17,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992762,2022-02-03,09:28:52,53,267,3.0,95.0,High,48,0.0,,,,Operations and Algebraic Thinking,255,High,The Real and Complex Number Systems,276,High,Geometry,274,High,Statistics and Probability,266.0,High,,,,2022-02-03 09:28:52,2021-2022,2023,Winter
1833,1833,Winter 2021-2022,1313556,2005-08-11,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992337,2022-02-03,08:59:58,42,230,2.9,43.0,Avg,55,1.8868,,,,Operations and Algebraic Thinking,228,LoAvg,The Real and Complex Number Systems,241,HiAvg,Geometry,234,Avg,Statistics and Probability,217.0,LoAvg,,,,2022-02-03 08:59:58,2021-2022,2023,Winter
1836,1836,Winter 2021-2022,1314197,2006-05-25,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992350,2022-02-03,09:15:25,57,232,2.9,52.0,Avg,45,0.0,,,,Operations and Algebraic Thinking,226,LoAvg,The Real and Complex Number Systems,229,Avg,Geometry,240,HiAvg,Statistics and Probability,233.0,Avg,,,,2022-02-03 09:15:25,2021-2022,2024,Winter
1839,1839,Winter 2021-2022,1320263,2006-02-24,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745993006,2022-02-03,09:24:59,63,231,3.0,55.0,Avg,57,0.0,,,,Operations and Algebraic Thinking,247,High,The Real and Complex Number Systems,223,LoAvg,Geometry,230,Avg,Statistics and Probability,222.0,LoAvg,,,,2022-02-03 09:24:59,2021-2022,2025,Winter
1842,1842,Winter 2021-2022,1324285,2006-06-05,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992446,2022-02-03,09:12:07,47,245,3.1,75.0,HiAvg,44,6.0,,,,Operations and Algebraic Thinking,241,HiAvg,The Real and Complex Number Systems,244,HiAvg,Geometry,257,High,Statistics and Probability,239.0,HiAvg,,,,2022-02-03 09:12:07,2021-2022,2024,Winter
1845,1845,Winter 2021-2022,140094,2005-06-20,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992680,2022-02-03,09:04:47,44,250,2.9,79.0,HiAvg,52,0.0,,,,Operations and Algebraic Thinking,242,HiAvg,The Real and Complex Number Systems,251,HiAvg,Geometry,252,HiAvg,Statistics and Probability,255.0,High,,,,2022-02-03 09:04:47,2021-2022,2023,Winter
1848,1848,Winter 2021-2022,191948,2006-01-24,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992940,2022-02-03,08:59:36,57,247,2.9,82.0,High,50,0.0,,,,Operations and Algebraic Thinking,250,High,The Real and Complex Number Systems,239,HiAvg,Geometry,253,High,Statistics and Probability,246.0,HiAvg,,,,2022-02-03 08:59:36,2021-2022,2025,Winter
1851,1851,Winter 2021-2022,282975,2004-08-30,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992947,2022-02-03,09:00:20,45,230,2.9,43.0,Avg,55,5.6604,,,,Operations and Algebraic Thinking,225,LoAvg,The Real and Complex Number Systems,227,LoAvg,Geometry,234,Avg,Statistics and Probability,233.0,Avg,,,,2022-02-03 09:00:20,2021-2022,2023,Winter
1854,1854,Winter 2021-2022,301100,2004-08-27,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992327,2022-02-03,09:38:08,26,243,2.9,68.0,HiAvg,50,13.4615,,,,Operations and Algebraic Thinking,248,HiAvg,The Real and Complex Number Systems,238,Avg,Geometry,239,Avg,Statistics and Probability,249.0,HiAvg,,,,2022-02-03 09:38:08,2021-2022,2023,Winter
1857,1857,Winter 2021-2022,325837,2006-03-16,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745993018,2022-02-03,09:12:14,41,235,2.9,57.0,Avg,52,5.7692,,,,Operations and Algebraic Thinking,227,Avg,The Real and Complex Number Systems,240,HiAvg,Geometry,243,HiAvg,Statistics and Probability,232.0,Avg,,,,2022-02-03 09:12:14,2021-2022,2024,Winter
1860,1860,Winter 2021-2022,329300,2005-08-31,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,744189969,2022-02-14,15:43:20,65,246,2.9,73.0,HiAvg,51,0.0,,,,Operations and Algebraic Thinking,256,High,The Real and Complex Number Systems,237,Avg,Geometry,243,HiAvg,Statistics and Probability,248.0,HiAvg,,,,2022-02-14 15:43:20,2021-2022,2023,Winter
1863,1863,Winter 2021-2022,380914,2005-02-24,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992693,2022-02-03,09:00:06,69,262,3.0,91.0,High,50,0.0,,,,Operations and Algebraic Thinking,270,High,The Real and Complex Number Systems,264,High,Geometry,264,High,Statistics and Probability,252.0,HiAvg,,,,2022-02-03 09:00:06,2021-2022,2023,Winter
1866,1866,Winter 2021-2022,441013,2006-04-04,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992746,2022-02-03,09:12:10,44,245,2.9,75.0,HiAvg,47,1.8868,,,,Operations and Algebraic Thinking,243,HiAvg,The Real and Complex Number Systems,247,HiAvg,Geometry,245,HiAvg,Statistics and Probability,245.0,HiAvg,,,,2022-02-03 09:12:10,2021-2022,2024,Winter
1869,1869,Winter 2021-2022,490440,2005-01-15,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992509,2022-02-03,09:04:48,91,263,3.0,92.0,High,46,4.0,,,,Operations and Algebraic Thinking,270,High,The Real and Complex Number Systems,262,High,Geometry,273,High,Statistics and Probability,251.0,HiAvg,,,,2022-02-03 09:04:48,2021-2022,2023,Winter
1872,1872,Winter 2021-2022,498151,2004-04-18,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992914,2022-02-03,09:04:38,44,231,2.9,45.0,Avg,51,3.7736,,,,Operations and Algebraic Thinking,223,LoAvg,The Real and Complex Number Systems,225,LoAvg,Geometry,235,Avg,Statistics and Probability,240.0,HiAvg,,,,2022-02-03 09:04:38,2021-2022,2023,Winter
1875,1875,Winter 2021-2022,535603,2004-04-02,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992307,2022-02-03,08:59:48,34,243,3.0,68.0,HiAvg,57,0.0,,,,Operations and Algebraic Thinking,243,HiAvg,The Real and Complex Number Systems,239,Avg,Geometry,250,HiAvg,Statistics and Probability,240.0,HiAvg,,,,2022-02-03 08:59:48,2021-2022,2023,Winter
1878,1878,Winter 2021-2022,622408,2004-12-28,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992501,2022-02-03,09:04:42,51,233,2.9,49.0,Avg,47,0.0,,,,Operations and Algebraic Thinking,234,Avg,The Real and Complex Number Systems,228,LoAvg,Geometry,231,Avg,Statistics and Probability,240.0,HiAvg,,,,2022-02-03 09:04:42,2021-2022,2023,Winter
1881,1881,Winter 2021-2022,739929,2004-10-28,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992841,2022-02-03,08:59:47,59,262,2.9,91.0,High,51,5.8824,,,,Operations and Algebraic Thinking,259,High,The Real and Complex Number Systems,265,High,Geometry,272,High,Statistics and Probability,253.0,High,,,,2022-02-03 08:59:47,2021-2022,2023,Winter
1884,1884,Winter 2021-2022,835904,2005-06-26,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,744189971,2022-02-15,12:47:59,43,235,2.9,53.0,Avg,49,5.6604,,,,Operations and Algebraic Thinking,241,HiAvg,The Real and Complex Number Systems,239,Avg,Geometry,235,Avg,Statistics and Probability,225.0,LoAvg,,,,2022-02-15 12:47:59,2021-2022,2023,Winter
1887,1887,Winter 2021-2022,884239,2005-06-15,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992825,2022-02-03,15:28:18,68,252,3.0,84.0,High,50,0.0,,,,Operations and Algebraic Thinking,260,High,The Real and Complex Number Systems,253,High,Geometry,239,HiAvg,Statistics and Probability,259.0,High,,,,2022-02-03 15:28:18,2021-2022,2024,Winter
1890,1890,Winter 2021-2022,964803,2004-11-05,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992750,2022-02-03,09:04:46,50,233,2.9,49.0,Avg,48,0.0,,,,Operations and Algebraic Thinking,233,Avg,The Real and Complex Number Systems,230,Avg,Geometry,230,Avg,Statistics and Probability,237.0,Avg,,,,2022-02-03 09:04:46,2021-2022,2023,Winter
1893,1893,Winter 2021-2022,969768,2005-05-10,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992868,2022-02-03,09:12:14,36,190,3.0,2.0,Low,43,1.8868,,,,Operations and Algebraic Thinking,188,Low,The Real and Complex Number Systems,188,Low,Geometry,189,Low,Statistics and Probability,197.0,Low,,,,2022-02-03 09:12:14,2021-2022,2024,Winter
1896,1896,Winter 2021-2022,978077,2006-06-07,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992525,2022-02-03,09:14:22,51,241,2.9,68.0,HiAvg,49,0.0,,,,Operations and Algebraic Thinking,251,High,The Real and Complex Number Systems,243,HiAvg,Geometry,239,HiAvg,Statistics and Probability,229.0,Avg,,,,2022-02-03 09:14:22,2021-2022,2024,Winter
1899,1899,Winter 2021-2022,979980,2004-10-17,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,745992401,2022-02-03,09:04:42,83,256,3.0,86.0,High,50,0.0,,,,Operations and Algebraic Thinking,253,High,The Real and Complex Number Systems,265,High,Geometry,252,HiAvg,Statistics and Probability,254.0,High,,,,2022-02-03 09:04:42,2021-2022,2023,Winter
1902,1902,Spring 2021-2022,108812,2005-03-19,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752438046,2022-04-25,08:59:07,71,252,2.97,79.0,HiAvg,56,0.0,,,,Operations and Algebraic Thinking,261,High,The Real and Complex Number Systems,246,HiAvg,Geometry,252,HiAvg,Statistics and Probability,249.0,HiAvg,,,,2022-04-25 08:59:07,2021-2022,2023,Spring
1905,1905,Spring 2021-2022,1200447,2006-02-02,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437219,2022-04-25,09:06:29,63,252,2.91,86.0,High,52,0.0,,,,Operations and Algebraic Thinking,244,HiAvg,The Real and Complex Number Systems,256,High,Geometry,245,HiAvg,Statistics and Probability,260.0,High,,,,2022-04-25 09:06:29,2021-2022,2025,Spring
1908,1908,Spring 2021-2022,1203436,2006-10-29,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437924,2022-04-25,08:59:39,56,241,2.93,70.0,HiAvg,50,0.0,,,,Operations and Algebraic Thinking,241,HiAvg,The Real and Complex Number Systems,242,HiAvg,Geometry,232,Avg,Statistics and Probability,249.0,High,,,,2022-04-25 08:59:39,2021-2022,2025,Spring
1911,1911,Spring 2021-2022,1205294,2005-05-05,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437696,2022-04-25,08:59:56,61,243,2.95,66.0,HiAvg,48,6.0,,,,Operations and Algebraic Thinking,238,Avg,The Real and Complex Number Systems,253,HiAvg,Geometry,242,HiAvg,Statistics and Probability,238.0,Avg,,,,2022-04-25 08:59:56,2021-2022,2023,Spring
1914,1914,Spring 2021-2022,1205598,2005-08-14,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437647,2022-04-25,08:58:55,69,236,2.92,53.0,Avg,46,0.0,,,,Operations and Algebraic Thinking,238,Avg,The Real and Complex Number Systems,235,Avg,Geometry,231,Avg,Statistics and Probability,242.0,HiAvg,,,,2022-04-25 08:58:55,2021-2022,2023,Spring
1917,1917,Spring 2021-2022,1206097,2006-01-21,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437595,2022-04-25,09:03:08,78,247,3.04,75.0,HiAvg,48,2.0,,,,Operations and Algebraic Thinking,249,HiAvg,The Real and Complex Number Systems,248,HiAvg,Geometry,245,HiAvg,Statistics and Probability,248.0,HiAvg,,,,2022-04-25 09:03:08,2021-2022,2024,Spring
1920,1920,Spring 2021-2022,1208784,2006-07-31,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,751162037,2022-04-25,09:03:10,99,247,3.0,75.0,HiAvg,48,0.0,,,,Operations and Algebraic Thinking,246,HiAvg,The Real and Complex Number Systems,243,HiAvg,Geometry,258,High,Statistics and Probability,241.0,HiAvg,,,,2022-04-25 09:03:10,2021-2022,2024,Spring
1923,1923,Spring 2021-2022,1208791,2005-07-07,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437530,2022-04-25,09:03:03,79,256,3.09,87.0,High,44,0.0,,,,Operations and Algebraic Thinking,256,High,The Real and Complex Number Systems,251,HiAvg,Geometry,256,High,Statistics and Probability,264.0,High,,,,2022-04-25 09:03:03,2021-2022,2024,Spring
1926,1926,Spring 2021-2022,1208797,2006-06-14,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,757249198,2022-04-25,09:07:23,103,232,2.94,49.0,Avg,52,0.0,,,,Operations and Algebraic Thinking,227,LoAvg,The Real and Complex Number Systems,227,LoAvg,Geometry,237,Avg,Statistics and Probability,236.0,Avg,,,,2022-04-25 09:07:23,2021-2022,2024,Spring
1929,1929,Spring 2021-2022,1208799,2006-06-08,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437758,2022-04-25,08:59:22,57,233,3.04,51.0,Avg,48,0.0,,,,Operations and Algebraic Thinking,227,LoAvg,The Real and Complex Number Systems,226,LoAvg,Geometry,243,HiAvg,Statistics and Probability,237.0,Avg,,,,2022-04-25 08:59:22,2021-2022,2024,Spring
1932,1932,Spring 2021-2022,1208801,2006-01-02,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437967,2022-04-25,09:03:11,83,261,3.04,91.0,High,50,0.0,,,,Operations and Algebraic Thinking,254,High,The Real and Complex Number Systems,268,High,Geometry,266,High,Statistics and Probability,256.0,High,,,,2022-04-25 09:03:11,2021-2022,2024,Spring
1935,1935,Spring 2021-2022,1208829,2007-04-06,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437404,2022-04-25,09:05:20,51,242,2.98,72.0,HiAvg,50,0.0,,,,Operations and Algebraic Thinking,247,HiAvg,The Real and Complex Number Systems,231,Avg,Geometry,249,High,Statistics and Probability,242.0,HiAvg,,,,2022-04-25 09:05:20,2021-2022,2025,Spring
1938,1938,Spring 2021-2022,1208833,2007-01-25,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,757249174,2022-04-25,09:06:28,100,256,2.98,90.0,High,48,0.0,,,,Operations and Algebraic Thinking,262,High,The Real and Complex Number Systems,250,High,Geometry,254,High,Statistics and Probability,257.0,High,,,,2022-04-25 09:06:28,2021-2022,2025,Spring
1941,1941,Spring 2021-2022,1208842,2007-02-13,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,758528292,2022-04-25,09:07:54,102,240,2.99,69.0,HiAvg,48,0.0,,,,Operations and Algebraic Thinking,242,HiAvg,The Real and Complex Number Systems,246,HiAvg,Geometry,246,HiAvg,Statistics and Probability,228.0,Avg,,,,2022-04-25 09:07:54,2021-2022,2025,Spring
1944,1944,Spring 2021-2022,1208848,2006-03-23,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752438031,2022-04-25,09:06:31,49,248,2.95,81.0,High,46,0.0,,,,Operations and Algebraic Thinking,257,High,The Real and Complex Number Systems,237,HiAvg,Geometry,247,HiAvg,Statistics and Probability,250.0,High,,,,2022-04-25 09:06:31,2021-2022,2025,Spring
1947,1947,Spring 2021-2022,1209288,2007-05-31,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437285,2022-04-25,08:59:44,59,219,3.01,30.0,LoAvg,46,0.0,,,,Operations and Algebraic Thinking,230,Avg,The Real and Complex Number Systems,219,LoAvg,Geometry,207,Low,Statistics and Probability,222.0,LoAvg,,,,2022-04-25 08:59:44,2021-2022,2025,Spring
1950,1950,Spring 2021-2022,1209648,2007-09-05,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,757249186,2022-04-25,08:59:41,138,268,2.95,97.0,High,56,0.0,,,,Operations and Algebraic Thinking,270,High,The Real and Complex Number Systems,261,High,Geometry,275,High,Statistics and Probability,264.0,High,,,,2022-04-25 08:59:41,2021-2022,2025,Spring
1953,1953,Spring 2021-2022,1209657,2007-05-12,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,757249243,2022-04-25,09:06:29,119,240,3.01,69.0,HiAvg,44,0.0,,,,Operations and Algebraic Thinking,241,HiAvg,The Real and Complex Number Systems,232,Avg,Geometry,243,HiAvg,Statistics and Probability,244.0,HiAvg,,,,2022-04-25 09:06:29,2021-2022,2025,Spring
1956,1956,Spring 2021-2022,1211467,2007-03-15,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437483,2022-04-25,08:59:38,77,236,3.08,61.0,HiAvg,50,0.0,,,,Operations and Algebraic Thinking,232,Avg,The Real and Complex Number Systems,232,Avg,Geometry,247,HiAvg,Statistics and Probability,232.0,Avg,,,,2022-04-25 08:59:38,2021-2022,2025,Spring
1959,1959,Spring 2021-2022,1211739,2006-12-22,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,758528408,2022-04-25,09:07:53,112,231,2.94,52.0,Avg,54,2.0,,,,Operations and Algebraic Thinking,239,HiAvg,The Real and Complex Number Systems,226,Avg,Geometry,235,Avg,Statistics and Probability,225.0,Avg,,,,2022-04-25 09:07:53,2021-2022,2025,Spring
1962,1962,Spring 2021-2022,1212709,2006-04-18,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437353,2022-04-25,08:58:56,64,250,3.02,80.0,HiAvg,54,0.0,,,,Operations and Algebraic Thinking,248,HiAvg,The Real and Complex Number Systems,248,HiAvg,Geometry,250,HiAvg,Statistics and Probability,254.0,High,,,,2022-04-25 08:58:56,2021-2022,2024,Spring
1965,1965,Spring 2021-2022,1219953,2007-04-21,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437473,2022-04-25,08:59:46,73,246,3.02,78.0,HiAvg,50,0.0,,,,Operations and Algebraic Thinking,257,High,The Real and Complex Number Systems,241,HiAvg,Geometry,240,HiAvg,Statistics and Probability,243.0,HiAvg,,,,2022-04-25 08:59:46,2021-2022,2025,Spring
1968,1968,Spring 2021-2022,1221834,2007-03-06,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437493,2022-04-25,09:06:32,60,257,3.02,90.0,High,48,0.0,,,,Operations and Algebraic Thinking,263,High,The Real and Complex Number Systems,250,High,Geometry,253,High,Statistics and Probability,264.0,High,,,,2022-04-25 09:06:32,2021-2022,2025,Spring
1971,1971,Spring 2021-2022,1221836,2007-02-13,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437584,2022-04-25,08:59:35,59,249,3.01,82.0,High,56,0.0,,,,Operations and Algebraic Thinking,250,High,The Real and Complex Number Systems,246,HiAvg,Geometry,246,HiAvg,Statistics and Probability,254.0,High,,,,2022-04-25 08:59:35,2021-2022,2025,Spring
1974,1974,Spring 2021-2022,1221837,2006-10-25,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437413,2022-04-25,08:59:46,82,249,3.06,82.0,High,54,0.0,,,,Operations and Algebraic Thinking,254,High,The Real and Complex Number Systems,246,HiAvg,Geometry,247,HiAvg,Statistics and Probability,249.0,High,,,,2022-04-25 08:59:46,2021-2022,2025,Spring
1977,1977,Spring 2021-2022,1221838,2007-02-14,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437701,2022-04-25,08:59:45,96,255,2.94,89.0,High,50,0.0,,,,Operations and Algebraic Thinking,259,High,The Real and Complex Number Systems,256,High,Geometry,249,High,Statistics and Probability,258.0,High,,,,2022-04-25 08:59:45,2021-2022,2025,Spring
1980,1980,Spring 2021-2022,1221842,2006-01-10,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,757249165,2022-04-25,08:59:24,133,266,2.94,94.0,High,48,0.0,,,,Operations and Algebraic Thinking,269,High,The Real and Complex Number Systems,263,High,Geometry,260,High,Statistics and Probability,274.0,High,,,,2022-04-25 08:59:24,2021-2022,2024,Spring
1983,1983,Spring 2021-2022,1224828,2007-04-29,M,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,751852647,2022-04-25,08:59:48,98,262,3.01,94.0,High,44,2.0,,,,Operations and Algebraic Thinking,267,High,The Real and Complex Number Systems,266,High,Geometry,269,High,Statistics and Probability,250.0,High,,,,2022-04-25 08:59:48,2021-2022,2025,Spring
1986,1986,Spring 2021-2022,1226462,2006-07-26,M,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437411,2022-04-25,09:03:01,56,236,2.96,57.0,Avg,46,4.0,,,,Operations and Algebraic Thinking,243,HiAvg,The Real and Complex Number Systems,233,Avg,Geometry,242,HiAvg,Statistics and Probability,227.0,LoAvg,,,,2022-04-25 09:03:01,2021-2022,2024,Spring
1989,1989,Spring 2021-2022,1232073,2006-10-26,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437922,2022-04-25,08:59:41,71,232,3.07,54.0,Avg,46,0.0,,,,Operations and Algebraic Thinking,239,HiAvg,The Real and Complex Number Systems,225,Avg,Geometry,239,HiAvg,Statistics and Probability,227.0,Avg,,,,2022-04-25 08:59:41,2021-2022,2025,Spring
1992,1992,Spring 2021-2022,1233383,2005-05-09,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437350,2022-04-25,09:00:53,72,254,2.92,82.0,High,48,4.0,,,,Operations and Algebraic Thinking,259,High,The Real and Complex Number Systems,262,High,Geometry,249,HiAvg,Statistics and Probability,247.0,HiAvg,,,,2022-04-25 09:00:53,2021-2022,2023,Spring
1995,1995,Spring 2021-2022,1242394,2004-10-11,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,751161624,2022-04-27,09:42:59,27,221,2.9,27.0,LoAvg,50,2.0,,,,Operations and Algebraic Thinking,216,LoAvg,The Real and Complex Number Systems,220,LoAvg,Geometry,213,Low,Statistics and Probability,232.0,Avg,,,,2022-04-27 09:42:59,2021-2022,2023,Spring
1998,1998,Spring 2021-2022,1242563,2004-10-26,F,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437276,2022-04-25,09:00:47,71,236,2.96,53.0,Avg,44,0.0,,,,Operations and Algebraic Thinking,244,HiAvg,The Real and Complex Number Systems,230,Avg,Geometry,242,HiAvg,Statistics and Probability,230.0,Avg,,,,2022-04-25 09:00:47,2021-2022,2023,Spring
2001,2001,Spring 2021-2022,124450,2005-05-12,M,11,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437548,2022-04-25,09:10:33,83,267,2.98,93.0,High,46,0.0,,,,Operations and Algebraic Thinking,272,High,The Real and Complex Number Systems,260,High,Geometry,274,High,Statistics and Probability,263.0,High,,,,2022-04-25 09:10:33,2021-2022,2023,Spring
2004,2004,Spring 2021-2022,1246021,2007-02-16,F,9,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437691,2022-04-25,09:08:19,89,243,2.9,74.0,HiAvg,48,2.0,,,,Operations and Algebraic Thinking,242,HiAvg,The Real and Complex Number Systems,236,HiAvg,Geometry,253,High,Statistics and Probability,242.0,HiAvg,,,,2022-04-25 09:08:19,2021-2022,2025,Spring
2007,2007,Spring 2021-2022,1246023,2006-07-29,F,10,Mathematics,Math K-12,Growth: Math 6+ CCSS 2010 V2,752437659,2022-04-25,09:03:11,67,237,3.12,59.0,Avg,46,0.0,,,,Operations and Algebraic Thinking,241,HiAvg,The Real and Complex Number Systems,233,Avg,Geometry,240,HiAvg,Statistics and Probability,235.0,Avg,,,,2022-04-25 09:03:11,2021-2022,2024,Spring
